seed,schedule,phase,local_offset,global_step,dataset,n_weighted_rows,correct_weighted_rows,exact_empirical_accuracy,weighted_binary_cross_entropy,reconstructed_from_canonical_logits_and_frozen_integer_weights
673,p_y_q,washout,4,772,concordant_washout,9216,9216,1.0,8.697629606006857e-05,True
673,p_y_q,washout,45,813,component_P,9216,4608,0.5,4.917856105314622,True
673,p_y_q,washout,45,813,component_Q,9216,9216,1.0,0.00043298472316923215,True
673,p_y_q,washout,45,813,component_Y,9216,4608,0.5,5.107923509862918,True
673,p_y_q,washout,45,813,three_component_pool,27648,18432,0.6666666666666666,3.3420708666335694,True
673,p_y_q,washout,45,813,concordant_washout,9216,9216,1.0,5.924076449150338e-07,True
673,p_y_q,washout,5,773,component_P,9216,4608,0.5,4.158999186330646,True
673,p_y_q,washout,5,773,component_Q,9216,9216,1.0,0.00057244240920637,True
673,p_y_q,washout,5,773,component_Y,9216,4608,0.5,3.8065186583420934,True
673,p_y_q,washout,5,773,three_component_pool,27648,18432,0.6666666666666666,2.655363429027315,True
673,p_y_q,washout,5,773,concordant_washout,9216,9216,1.0,6.057613222531934e-05,True
673,p_y_q,washout,62,830,component_P,9216,4608,0.5,4.962245964348259,True
673,p_y_q,washout,62,830,component_Q,9216,9216,1.0,0.0003914142841149882,True
673,p_y_q,washout,62,830,component_Y,9216,4608,0.5,5.191439000169134,True
673,p_y_q,washout,62,830,three_component_pool,27648,18432,0.6666666666666666,3.3846921262671694,True
673,p_y_q,washout,62,830,concordant_washout,9216,9216,1.0,4.161351032761776e-07,True
673,p_y_q,washout,7,775,component_P,9216,4608,0.5,4.269340409356839,True
673,p_y_q,washout,7,775,component_Q,9216,9216,1.0,0.0005068602087116104,True
673,p_y_q,washout,7,775,component_Y,9216,4608,0.5,3.9763595647541883,True
673,p_y_q,washout,7,775,three_component_pool,27648,18432,0.6666666666666666,2.748735611439913,True
673,p_y_q,washout,7,775,concordant_washout,9216,9216,1.0,3.232889162893733e-05,True
673,p_y_q,washout,85,853,component_P,9216,4608,0.5,4.9962424383139314,True
673,p_y_q,washout,85,853,component_Q,9216,9216,1.0,0.00035547759379970275,True
673,p_y_q,washout,85,853,component_Y,9216,4608,0.5,5.258473717031004,True
673,p_y_q,washout,85,853,three_component_pool,27648,18432,0.6666666666666666,3.4183572109795786,True
673,p_y_q,washout,85,853,concordant_washout,9216,9216,1.0,3.091467037611904e-07,True
673,p_y_q,washout,9,777,component_P,9216,4608,0.5,4.364646526923315,True
673,p_y_q,washout,9,777,component_Q,9216,9216,1.0,0.0004797378123435159,True
673,p_y_q,washout,9,777,component_Y,9216,4608,0.5,4.1275923624139725,True
673,p_y_q,washout,9,777,three_component_pool,27648,18432,0.6666666666666666,2.830906209049877,True
673,p_y_q,washout,9,777,concordant_washout,9216,9216,1.0,1.888368467296963e-05,True
673,q_p_y,component_1_Q,0,0,component_P,9216,4416,0.4791666666666667,0.7173002955610785,True
673,q_p_y,component_1_Q,0,0,component_Q,9216,4704,0.5104166666666666,0.6943216767795909,True
673,q_p_y,component_1_Q,0,0,component_Y,9216,4704,0.5104166666666666,0.702430723701352,True
673,q_p_y,component_1_Q,0,0,three_component_pool,27648,13824,0.5,0.7046842320140071,True
673,q_p_y,component_1_Q,0,0,concordant_washout,9216,4608,0.5,0.7136284676125876,True
673,q_p_y,component_1_Q,1,1,component_P,9216,3744,0.40625,0.7118735159474708,True
673,q_p_y,component_1_Q,1,1,component_Q,9216,5184,0.5625,0.680140795595048,True
673,q_p_y,component_1_Q,1,1,component_Y,9216,4320,0.46875,0.698247492097852,True
673,q_p_y,component_1_Q,1,1,three_component_pool,27648,13248,0.4791666666666667,0.6967539345467902,True
673,q_p_y,component_1_Q,1,1,concordant_washout,9216,4032,0.4375,0.6974662144159747,True
673,q_p_y,component_1_Q,117,117,component_P,9216,4608,0.5,3.793482855873568,True
673,q_p_y,component_1_Q,117,117,component_Q,9216,9216,1.0,0.0005245501798032192,True
673,q_p_y,component_1_Q,117,117,component_Y,9216,4608,0.5,3.7895647018259933,True
673,q_p_y,component_1_Q,117,117,three_component_pool,27648,18432,0.6666666666666666,2.5278573692931214,True
673,q_p_y,component_1_Q,117,117,concordant_washout,9216,9216,1.0,0.0005405135517629796,True
673,q_p_y,component_1_Q,128,128,component_P,9216,4608,0.5,3.8456904779328673,True
673,q_p_y,component_1_Q,128,128,component_Q,9216,9216,1.0,0.0004725849775078571,True
673,q_p_y,component_1_Q,128,128,component_Y,9216,4608,0.5,3.841296898895025,True
673,q_p_y,component_1_Q,128,128,three_component_pool,27648,18432,0.6666666666666666,2.5624866539351334,True
673,q_p_y,component_1_Q,128,128,concordant_washout,9216,9216,1.0,0.00048684432618091567,True
673,q_p_y,component_1_Q,13,13,component_P,9216,4608,0.5,0.745213909611365,True
673,q_p_y,component_1_Q,13,13,component_Q,9216,9216,1.0,0.49398412929756436,True
673,q_p_y,component_1_Q,13,13,component_Y,9216,4608,0.5,0.7187974876775542,True
673,q_p_y,component_1_Q,13,13,three_component_pool,27648,18432,0.6666666666666666,0.6526651755288279,True
673,q_p_y,component_1_Q,13,13,concordant_washout,9216,9216,1.0,0.5126941183546562,True
673,q_p_y,component_1_Q,161,161,component_P,9216,4608,0.5,3.986391533806014,True
673,q_p_y,component_1_Q,161,161,component_Q,9216,9216,1.0,0.00035530184353726714,True
673,q_p_y,component_1_Q,161,161,component_Y,9216,4608,0.5,3.9829897832898626,True
673,q_p_y,component_1_Q,161,161,three_component_pool,27648,18432,0.6666666666666666,2.6565788729798046,True
673,q_p_y,component_1_Q,161,161,concordant_washout,9216,9216,1.0,0.00036444834775338546,True
673,q_p_y,component_1_Q,17,17,component_P,9216,4608,0.5,0.7869881521917225,True
673,q_p_y,component_1_Q,17,17,component_Q,9216,9216,1.0,0.3938525084793306,True
673,q_p_y,component_1_Q,17,17,component_Y,9216,4608,0.5,0.7589355012123294,True
673,q_p_y,component_1_Q,17,17,three_component_pool,27648,18432,0.6666666666666666,0.6465920539611275,True
673,q_p_y,component_1_Q,17,17,concordant_washout,9216,9216,1.0,0.4093784970049319,True
673,q_p_y,component_1_Q,2,2,component_P,9216,4032,0.4375,0.7092121103723588,True
673,q_p_y,component_1_Q,2,2,component_Q,9216,6624,0.71875,0.6678162437932754,True
673,q_p_y,component_1_Q,2,2,component_Y,9216,4896,0.53125,0.6963452370401746,True
673,q_p_y,component_1_Q,2,2,three_component_pool,27648,15552,0.5625,0.6911245304019362,True
673,q_p_y,component_1_Q,2,2,concordant_washout,9216,6336,0.6875,0.6834877374592693,True
673,q_p_y,component_1_Q,222,222,component_P,9216,4608,0.5,4.208927151991998,True
673,q_p_y,component_1_Q,222,222,component_Q,9216,9216,1.0,0.00022711891816424237,True
673,q_p_y,component_1_Q,222,222,component_Y,9216,4608,0.5,4.204317384032182,True
673,q_p_y,component_1_Q,222,222,three_component_pool,27648,18432,0.6666666666666666,2.8044905516474476,True
673,q_p_y,component_1_Q,222,222,concordant_washout,9216,9216,1.0,0.0002324495185436969,True
673,q_p_y,component_1_Q,24,24,component_P,9216,4608,0.5,0.9916636055842317,True
673,q_p_y,component_1_Q,24,24,component_Q,9216,9216,1.0,0.20132608695774137,True
673,q_p_y,component_1_Q,24,24,component_Y,9216,4608,0.5,0.9533576916961084,True
673,q_p_y,component_1_Q,24,24,three_component_pool,27648,18432,0.6666666666666666,0.7154491280793607,True
673,q_p_y,component_1_Q,24,24,concordant_washout,9216,9216,1.0,0.21310041264826596,True
673,q_p_y,component_1_Q,256,256,component_P,9216,4608,0.5,4.315494679738077,True
673,q_p_y,component_1_Q,256,256,component_Q,9216,9216,1.0,0.000183281847241113,True
673,q_p_y,component_1_Q,256,256,component_Y,9216,4608,0.5,4.3104151863809514,True
673,q_p_y,component_1_Q,256,256,three_component_pool,27648,18432,0.6666666666666666,2.8753643826554227,True
673,q_p_y,component_1_Q,256,256,concordant_washout,9216,9216,1.0,0.00018748021869857416,True
673,q_p_y,component_1_Q,3,3,component_P,9216,4224,0.4583333333333333,0.7084975389779942,True
673,q_p_y,component_1_Q,3,3,component_Q,9216,7392,0.8020833333333334,0.6567375494980126,True
673,q_p_y,component_1_Q,3,3,component_Y,9216,4512,0.4895833333333333,0.6956355089212892,True
673,q_p_y,component_1_Q,3,3,three_component_pool,27648,16128,0.5833333333333334,0.6869568657990988,True
673,q_p_y,component_1_Q,3,3,concordant_washout,9216,6912,0.75,0.6710794384383425,True
673,q_p_y,component_1_Q,33,33,component_P,9216,4608,0.5,1.5901111293241614,True
673,q_p_y,component_1_Q,33,33,component_Q,9216,9216,1.0,0.04726588446437674,True
673,q_p_y,component_1_Q,33,33,component_Y,9216,4608,0.5,1.5712642408069033,True
673,q_p_y,component_1_Q,33,33,three_component_pool,27648,18432,0.6666666666666666,1.069547084865147,True
673,q_p_y,component_1_Q,33,33,concordant_washout,9216,9216,1.0,0.04963633955257279,True
673,q_p_y,component_1_Q,4,4,component_P,9216,3936,0.4270833333333333,0.7092276192588756,True
673,q_p_y,component_1_Q,4,4,component_Q,9216,8256,0.8958333333333334,0.6453689515371612,True
673,q_p_y,component_1_Q,4,4,component_Y,9216,4512,0.4895833333333333,0.6958532411895055,True
673,q_p_y,component_1_Q,4,4,three_component_pool,27648,16704,0.6041666666666666,0.6834832706618473,True
673,q_p_y,component_1_Q,4,4,concordant_washout,9216,7488,0.8125,0.6593530646373198,True
673,q_p_y,component_1_Q,45,45,component_P,9216,4608,0.5,2.550238547348679,True
673,q_p_y,component_1_Q,45,45,component_Q,9216,9216,1.0,0.006299947798407795,True
673,q_p_y,component_1_Q,45,45,component_Y,9216,4608,0.5,2.554412634811696,True
673,q_p_y,component_1_Q,45,45,three_component_pool,27648,18432,0.6666666666666666,1.7036503766529276,True
673,q_p_y,component_1_Q,45,45,concordant_washout,9216,9216,1.0,0.006398844160206339,True
673,q_p_y,component_1_Q,5,5,component_P,9216,4320,0.46875,0.7110652373087937,True
673,q_p_y,component_1_Q,5,5,component_Q,9216,8640,0.9375,0.6329565111787812,True
673,q_p_y,component_1_Q,5,5,component_Y,9216,4896,0.53125,0.6965576114007308,True
673,q_p_y,component_1_Q,5,5,three_component_pool,27648,17856,0.6458333333333334,0.6801931199627685,True
673,q_p_y,component_1_Q,5,5,concordant_washout,9216,8640,0.9375,0.6474868152475606,True
673,q_p_y,component_1_Q,62,62,component_P,9216,4608,0.5,3.2844364065678127,True
673,q_p_y,component_1_Q,62,62,component_Q,9216,9216,1.0,0.0014473270245609225,True
673,q_p_y,component_1_Q,62,62,component_Y,9216,4608,0.5,3.285470996820166,True
673,q_p_y,component_1_Q,62,62,three_component_pool,27648,18432,0.6666666666666666,2.19045157680418,True
673,q_p_y,component_1_Q,62,62,concordant_washout,9216,9216,1.0,0.001489049018368499,True
673,q_p_y,component_1_Q,7,7,component_P,9216,4512,0.4895833333333333,0.7168298086312901,True
673,q_p_y,component_1_Q,7,7,component_Q,9216,8832,0.9583333333333334,0.6054467102927084,True
673,q_p_y,component_1_Q,7,7,component_Y,9216,4512,0.4895833333333333,0.6987336054595408,True
673,q_p_y,component_1_Q,7,7,three_component_pool,27648,17856,0.6458333333333334,0.6736700414611797,True
673,q_p_y,component_1_Q,7,7,concordant_washout,9216,8640,0.9375,0.622295395665211,True
673,q_p_y,component_1_Q,85,85,component_P,9216,4608,0.5,3.604437711235813,True
673,q_p_y,component_1_Q,85,85,component_Q,9216,9216,1.0,0.0007647213860188113,True
673,q_p_y,component_1_Q,85,85,component_Y,9216,4608,0.5,3.602861890954414,True
673,q_p_y,component_1_Q,85,85,three_component_pool,27648,18432,0.6666666666666666,2.4026881078587485,True
673,q_p_y,component_1_Q,85,85,concordant_washout,9216,9216,1.0,0.0007884634109267531,True
673,q_p_y,component_1_Q,9,9,component_P,9216,4608,0.5,0.724475452481158,True
673,q_p_y,component_1_Q,9,9,component_Q,9216,9216,1.0,0.5736098554475151,True
673,q_p_y,component_1_Q,9,9,component_Y,9216,4608,0.5,0.7024009526071237,True
673,q_p_y,component_1_Q,9,9,three_component_pool,27648,18432,0.6666666666666666,0.6668287535119322,True
673,q_p_y,component_1_Q,9,9,concordant_washout,9216,9216,1.0,0.5927219386856483,True
673,q_p_y,component_2_P,0,256,component_P,9216,4608,0.5,4.315494679738077,True
673,q_p_y,component_2_P,0,256,component_Q,9216,9216,1.0,0.000183281847241113,True
673,q_p_y,component_2_P,0,256,component_Y,9216,4608,0.5,4.3104151863809514,True
673,q_p_y,component_2_P,0,256,three_component_pool,27648,18432,0.6666666666666666,2.8753643826554227,True
673,q_p_y,component_2_P,0,256,concordant_washout,9216,9216,1.0,0.00018748021869857416,True
673,q_p_y,component_2_P,1,257,component_P,9216,4608,0.5,4.01118864321889,True
673,q_p_y,component_2_P,1,257,component_Q,9216,9216,1.0,0.00028048813332160415,True
673,q_p_y,component_2_P,1,257,component_Y,9216,4608,0.5,4.13901354392308,True
673,q_p_y,component_2_P,1,257,three_component_pool,27648,18432,0.6666666666666666,2.7168275584250976,True
673,q_p_y,component_2_P,1,257,concordant_washout,9216,9216,1.0,0.00023371431263504076,True
673,q_p_y,component_2_P,117,373,component_P,9216,9216,1.0,0.0008637890002176567,True
673,q_p_y,component_2_P,117,373,component_Q,9216,4608,0.5,3.3654662127385637,True
673,q_p_y,component_2_P,117,373,component_Y,9216,4608,0.5,3.802606994521947,True
673,q_p_y,component_2_P,117,373,three_component_pool,27648,18432,0.6666666666666666,2.389645665420243,True
673,q_p_y,component_2_P,117,373,concordant_washout,9216,9216,1.0,0.0004233839803605442,True
673,q_p_y,component_2_P,128,384,component_P,9216,9216,1.0,0.0007701531125979563,True
673,q_p_y,component_2_P,128,384,component_Q,9216,4608,0.5,3.4222668053803624,True
673,q_p_y,component_2_P,128,384,component_Y,9216,4608,0.5,3.8597804128001627,True
673,q_p_y,component_2_P,128,384,three_component_pool,27648,18432,0.6666666666666666,2.4276057904310413,True
673,q_p_y,component_2_P,128,384,concordant_washout,9216,9216,1.0,0.0003762455385756173,True
673,q_p_y,component_2_P,13,269,component_P,9216,5472,0.59375,0.9166903313103406,True
673,q_p_y,component_2_P,13,269,component_Q,9216,8352,0.90625,0.16818870673744718,True
673,q_p_y,component_2_P,13,269,component_Y,9216,4608,0.5,2.218174591215695,True
673,q_p_y,component_2_P,13,269,three_component_pool,27648,18432,0.6666666666666666,1.1010178764211611,True
673,q_p_y,component_2_P,13,269,concordant_washout,9216,9216,1.0,0.007672853829491728,True
673,q_p_y,component_2_P,161,417,component_P,9216,9216,1.0,0.0005665782408025536,True
673,q_p_y,component_2_P,161,417,component_Q,9216,4608,0.5,3.574547907760839,True
673,q_p_y,component_2_P,161,417,component_Y,9216,4608,0.5,4.013200174317277,True
673,q_p_y,component_2_P,161,417,three_component_pool,27648,18432,0.6666666666666666,2.5294382201063064,True
673,q_p_y,component_2_P,161,417,concordant_washout,9216,9216,1.0,0.0002741588842849159,True
673,q_p_y,component_2_P,17,273,component_P,9216,6528,0.7083333333333334,0.38183031109660237,True
673,q_p_y,component_2_P,17,273,component_Q,9216,7392,0.8020833333333334,0.41874950356047935,True
673,q_p_y,component_2_P,17,273,component_Y,9216,4512,0.4895833333333333,1.961814662575076,True
673,q_p_y,component_2_P,17,273,three_component_pool,27648,18432,0.6666666666666666,0.9207981590773859,True
673,q_p_y,component_2_P,17,273,concordant_washout,9216,9216,1.0,0.00993088409040318,True
673,q_p_y,component_2_P,2,258,component_P,9216,4608,0.5,3.7069237579664267,True
673,q_p_y,component_2_P,2,258,component_Q,9216,9216,1.0,0.00045763622928022993,True
673,q_p_y,component_2_P,2,258,component_Y,9216,4608,0.5,3.9601970096153005,True
673,q_p_y,component_2_P,2,258,three_component_pool,27648,18432,0.6666666666666666,2.5558594679370024,True
673,q_p_y,component_2_P,2,258,concordant_washout,9216,9216,1.0,0.00030241161129972166,True
673,q_p_y,component_2_P,222,478,component_P,9216,9216,1.0,0.0003567201224399154,True
673,q_p_y,component_2_P,222,478,component_Q,9216,4608,0.5,3.8045117356032563,True
673,q_p_y,component_2_P,222,478,component_Y,9216,4608,0.5,4.24484912844759,True
673,q_p_y,component_2_P,222,478,three_component_pool,27648,18432,0.6666666666666666,2.6832391947244285,True
673,q_p_y,component_2_P,222,478,concordant_washout,9216,9216,1.0,0.00016987208852283934,True
673,q_p_y,component_2_P,24,280,component_P,9216,9216,1.0,0.06119912010982201,True
673,q_p_y,component_2_P,24,280,component_Q,9216,4608,0.5,1.1504923583766855,True
673,q_p_y,component_2_P,24,280,component_Y,9216,4608,0.5,2.0985142188052683,True
673,q_p_y,component_2_P,24,280,three_component_pool,27648,18432,0.6666666666666666,1.1034018990972585,True
673,q_p_y,component_2_P,24,280,concordant_washout,9216,9216,1.0,0.008341103957021069,True
673,q_p_y,component_2_P,256,512,component_P,9216,9216,1.0,0.00028721434998730806,True
673,q_p_y,component_2_P,256,512,component_Q,9216,4608,0.5,3.9120226629446964,True
673,q_p_y,component_2_P,256,512,component_Y,9216,4608,0.5,4.353786326716414,True
673,q_p_y,component_2_P,256,512,three_component_pool,27648,18432,0.6666666666666666,2.755365401337033,True
673,q_p_y,component_2_P,256,512,concordant_washout,9216,9216,1.0,0.00013568690445447487,True
673,q_p_y,component_2_P,3,259,component_P,9216,4608,0.5,3.4038513098326106,True
673,q_p_y,component_2_P,3,259,component_Q,9216,9216,1.0,0.0007828856625217469,True
673,q_p_y,component_2_P,3,259,component_Y,9216,4608,0.5,3.7777732975511973,True
673,q_p_y,component_2_P,3,259,three_component_pool,27648,18432,0.6666666666666666,2.3941358310154435,True
673,q_p_y,component_2_P,3,259,concordant_washout,9216,9216,1.0,0.0003992997267035615,True
673,q_p_y,component_2_P,33,289,component_P,9216,9216,1.0,0.014716689983310346,True
673,q_p_y,component_2_P,33,289,component_Q,9216,4608,0.5,1.9175183359210901,True
673,q_p_y,component_2_P,33,289,component_Y,9216,4608,0.5,2.5681568496434166,True
673,q_p_y,component_2_P,33,289,three_component_pool,27648,18432,0.6666666666666666,1.5001306251826054,True
673,q_p_y,component_2_P,33,289,concordant_washout,9216,9216,1.0,0.00448637799528449,True
673,q_p_y,component_2_P,4,260,component_P,9216,4608,0.5,3.104111147502067,True
673,q_p_y,component_2_P,4,260,component_Q,9216,9216,1.0,0.0013892829755524083,True
673,q_p_y,component_2_P,4,260,component_Y,9216,4608,0.5,3.5931997409652903,True
673,q_p_y,component_2_P,4,260,three_component_pool,27648,18432,0.6666666666666666,2.2329000571476363,True
673,q_p_y,component_2_P,4,260,concordant_washout,9216,9216,1.0,0.0005376883459316221,True
673,q_p_y,component_2_P,45,301,component_P,9216,9216,1.0,0.0048323749881284085,True
673,q_p_y,component_2_P,45,301,component_Q,9216,4608,0.5,2.52295857855573,True
673,q_p_y,component_2_P,45,301,component_Y,9216,4608,0.5,3.0313108602432197,True
673,q_p_y,component_2_P,45,301,three_component_pool,27648,18432,0.6666666666666666,1.8530339379290264,True
673,q_p_y,component_2_P,45,301,concordant_washout,9216,9216,1.0,0.0020412624849629264,True
673,q_p_y,component_2_P,5,261,component_P,9216,4608,0.5,2.810278534401794,True
673,q_p_y,component_2_P,5,261,component_Q,9216,9216,1.0,0.002532374345195531,True
673,q_p_y,component_2_P,5,261,component_Y,9216,4608,0.5,3.408840622672407,True
673,q_p_y,component_2_P,5,261,three_component_pool,27648,18432,0.6666666666666666,2.0738838438064655,True
673,q_p_y,component_2_P,5,261,concordant_washout,9216,9216,1.0,0.0007354435450114876,True
673,q_p_y,component_2_P,62,318,component_P,9216,9216,1.0,0.002114342531662008,True
673,q_p_y,component_2_P,62,318,component_Q,9216,4608,0.5,2.9292664594993734,True
673,q_p_y,component_2_P,62,318,component_Y,9216,4608,0.5,3.379796498730487,True
673,q_p_y,component_2_P,62,318,three_component_pool,27648,18432,0.6666666666666666,2.1037257669205074,True
673,q_p_y,component_2_P,62,318,concordant_washout,9216,9216,1.0,0.001010071039502408,True
673,q_p_y,component_2_P,7,263,component_P,9216,4608,0.5,2.247530095530418,True
673,q_p_y,component_2_P,7,263,component_Q,9216,9216,1.0,0.008862573969254375,True
673,q_p_y,component_2_P,7,263,component_Y,9216,4608,0.5,3.0496989926406566,True
673,q_p_y,component_2_P,7,263,three_component_pool,27648,18432,0.6666666666666666,1.768697220713443,True
673,q_p_y,component_2_P,7,263,concordant_washout,9216,9216,1.0,0.0014216120407309612,True
673,q_p_y,component_2_P,85,341,component_P,9216,9216,1.0,0.0012893872971481892,True
673,q_p_y,component_2_P,85,341,component_Q,9216,4608,0.5,3.1684030772565666,True
673,q_p_y,component_2_P,85,341,component_Y,9216,4608,0.5,3.606179788832437,True
673,q_p_y,component_2_P,85,341,three_component_pool,27648,18432,0.6666666666666666,2.2586240844620504,True
673,q_p_y,component_2_P,85,341,concordant_washout,9216,9216,1.0,0.000635392382448038,True
673,q_p_y,component_2_P,9,265,component_P,9216,4608,0.5,1.7326215222003718,True
673,q_p_y,component_2_P,9,265,component_Q,9216,9216,1.0,0.03009742132265301,True
673,q_p_y,component_2_P,9,265,component_Y,9216,4608,0.5,2.7208801336153483,True
673,q_p_y,component_2_P,9,265,three_component_pool,27648,18432,0.6666666666666666,1.4945330257127916,True
673,q_p_y,component_2_P,9,265,concordant_washout,9216,9216,1.0,0.002778756500086636,True
673,q_p_y,component_3_Y,0,512,component_P,9216,9216,1.0,0.00028721434998730806,True
673,q_p_y,component_3_Y,0,512,component_Q,9216,4608,0.5,3.9120226629446964,True
673,q_p_y,component_3_Y,0,512,component_Y,9216,4608,0.5,4.353786326716414,True
673,q_p_y,component_3_Y,0,512,three_component_pool,27648,18432,0.6666666666666666,2.755365401337033,True
673,q_p_y,component_3_Y,0,512,concordant_washout,9216,9216,1.0,0.00013568690445447487,True
673,q_p_y,component_3_Y,1,513,component_P,9216,9216,1.0,0.00045460011004382246,True
673,q_p_y,component_3_Y,1,513,component_Q,9216,4608,0.5,3.702069120837049,True
673,q_p_y,component_3_Y,1,513,component_Y,9216,4608,0.5,4.086830658556891,True
673,q_p_y,component_3_Y,1,513,three_component_pool,27648,18432,0.6666666666666666,2.5964514598346606,True
673,q_p_y,component_3_Y,1,513,concordant_washout,9216,9216,1.0,0.00023113540919439,True
673,q_p_y,component_3_Y,117,629,component_P,9216,4608,0.5,1.3722042783634996,True
673,q_p_y,component_3_Y,117,629,component_Q,9216,4608,0.5,1.4827672472033153,True
673,q_p_y,component_3_Y,117,629,component_Y,9216,9216,1.0,0.06807790518787932,True
673,q_p_y,component_3_Y,117,629,three_component_pool,27648,18432,0.6666666666666666,0.9743498102515646,True
673,q_p_y,component_3_Y,117,629,concordant_washout,9216,9216,1.0,0.06948072192667544,True
673,q_p_y,component_3_Y,128,640,component_P,9216,4608,0.5,1.6875977281159125,True
673,q_p_y,component_3_Y,128,640,component_Q,9216,4608,0.5,1.8108539972089612,True
673,q_p_y,component_3_Y,128,640,component_Y,9216,9216,1.0,0.03357879701344427,True
673,q_p_y,component_3_Y,128,640,three_component_pool,27648,18432,0.6666666666666666,1.177343507446106,True
673,q_p_y,component_3_Y,128,640,concordant_washout,9216,9216,1.0,0.032825371000000214,True
673,q_p_y,component_3_Y,13,525,component_P,9216,9216,1.0,0.11226123315347583,True
673,q_p_y,component_3_Y,13,525,component_Q,9216,4608,0.5,1.6413057325088571,True
673,q_p_y,component_3_Y,13,525,component_Y,9216,4608,0.5,1.6025144755408849,True
673,q_p_y,component_3_Y,13,525,three_component_pool,27648,18432,0.6666666666666666,1.118693813734406,True
673,q_p_y,component_3_Y,13,525,concordant_washout,9216,9216,1.0,0.11023116919353934,True
673,q_p_y,component_3_Y,161,673,component_P,9216,4608,0.5,2.342533461233544,True
673,q_p_y,component_3_Y,161,673,component_Q,9216,4608,0.5,2.4645410819490468,True
673,q_p_y,component_3_Y,161,673,component_Y,9216,9216,1.0,0.008846954200664,True
673,q_p_y,component_3_Y,161,673,three_component_pool,27648,18432,0.6666666666666666,1.6053071657944182,True
673,q_p_y,component_3_Y,161,673,concordant_washout,9216,9216,1.0,0.00889237429754599,True
673,q_p_y,component_3_Y,17,529,component_P,9216,9216,1.0,0.17587342204379736,True
673,q_p_y,component_3_Y,17,529,component_Q,9216,4608,0.5,1.2073030571919523,True
673,q_p_y,component_3_Y,17,529,component_Y,9216,4608,0.5,1.084919685434226,True
673,q_p_y,component_3_Y,17,529,three_component_pool,27648,18432,0.6666666666666666,0.8226987215566586,True
673,q_p_y,component_3_Y,17,529,concordant_washout,9216,9216,1.0,0.19160100819298195,True
673,q_p_y,component_3_Y,2,514,component_P,9216,9216,1.0,0.0007398990215165252,True
673,q_p_y,component_3_Y,2,514,component_Q,9216,4608,0.5,3.4982002882551324,True
673,q_p_y,component_3_Y,2,514,component_Y,9216,4608,0.5,3.829331243301359,True
673,q_p_y,component_3_Y,2,514,three_component_pool,27648,18432,0.6666666666666666,2.4427571435260025,True
673,q_p_y,component_3_Y,2,514,concordant_washout,9216,9216,1.0,0.00040354377121612256,True
673,q_p_y,component_3_Y,222,734,component_P,9216,4608,0.5,2.857165411059782,True
673,q_p_y,component_3_Y,222,734,component_Q,9216,4608,0.5,2.9715332509688643,True
673,q_p_y,component_3_Y,222,734,component_Y,9216,9216,1.0,0.003153269278813064,True
673,q_p_y,component_3_Y,222,734,three_component_pool,27648,18432,0.6666666666666666,1.9439506437691532,True
673,q_p_y,component_3_Y,222,734,concordant_washout,9216,9216,1.0,0.0031399770087502973,True
673,q_p_y,component_3_Y,24,536,component_P,9216,7008,0.7604166666666666,0.47767339723392177,True
673,q_p_y,component_3_Y,24,536,component_Q,9216,3552,0.3854166666666667,0.9990243521339739,True
673,q_p_y,component_3_Y,24,536,component_Y,9216,4992,0.5416666666666666,0.769286636968184,True
673,q_p_y,component_3_Y,24,536,three_component_pool,27648,15552,0.5625,0.7486614621120267,True
673,q_p_y,component_3_Y,24,536,concordant_washout,9216,6336,0.6875,0.5819790378793007,True
673,q_p_y,component_3_Y,256,768,component_P,9216,4608,0.5,3.037572487109189,True
673,q_p_y,component_3_Y,256,768,component_Q,9216,4608,0.5,3.151946501264603,True
673,q_p_y,component_3_Y,256,768,component_Y,9216,9216,1.0,0.0021976296491369373,True
673,q_p_y,component_3_Y,256,768,three_component_pool,27648,18432,0.6666666666666666,2.063905539340976,True
673,q_p_y,component_3_Y,256,768,concordant_washout,9216,9216,1.0,0.002186099106503182,True
673,q_p_y,component_3_Y,3,515,component_P,9216,9216,1.0,0.001231830948575592,True
673,q_p_y,component_3_Y,3,515,component_Q,9216,4608,0.5,3.296810182364268,True
673,q_p_y,component_3_Y,3,515,component_Y,9216,4608,0.5,3.580270595097405,True
673,q_p_y,component_3_Y,3,515,three_component_pool,27648,18432,0.6666666666666666,2.292770869470083,True
673,q_p_y,component_3_Y,3,515,concordant_washout,9216,9216,1.0,0.0007175955240113581,True
673,q_p_y,component_3_Y,33,545,component_P,9216,6048,0.65625,0.6365112266558342,True
673,q_p_y,component_3_Y,33,545,component_Q,9216,1728,0.1875,0.8676163756134877,True
673,q_p_y,component_3_Y,33,545,component_Y,9216,6048,0.65625,0.6719906189131643,True
673,q_p_y,component_3_Y,33,545,three_component_pool,27648,13824,0.5,0.725372740394162,True
673,q_p_y,component_3_Y,33,545,concordant_washout,9216,4608,0.5,0.7387192478032832,True
673,q_p_y,component_3_Y,4,516,component_P,9216,9216,1.0,0.002080852226966143,True
673,q_p_y,component_3_Y,4,516,component_Q,9216,4608,0.5,3.0989531822341494,True
673,q_p_y,component_3_Y,4,516,component_Y,9216,4608,0.5,3.339712955624444,True
673,q_p_y,component_3_Y,4,516,three_component_pool,27648,18432,0.6666666666666666,2.146915663361853,True
673,q_p_y,component_3_Y,4,516,concordant_washout,9216,9216,1.0,0.0012892062233649212,True
